Created At,Screen Name,Tweet Text
Tue Jun 06 12:49:01 +0000 2023,NozomiNirei,「水彩世界」衣装🌱  清楚なふわふわスカートに和風の帯が可愛い😊 髪飾りとイヤリングは、花帆ちゃんと梢センパイでちょっとずつ違うんですよ♪  フラワー！🌼 https://t.co/LQkHLUsCMZ
Thu Nov 28 14:32:02 +0000 2024,NozomiNirei,みんなの言いたくても言えない気持ちを叫ぶ、ビッグボイス選手権！❤️💛🩷🧡 綴理センパイ、素敵な機会を作ってくれてありがとうございます☺️ #With蓮ノ空
Mon Jan 15 12:47:08 +0000 2024,NozomiNirei,さやかちゃんさやかちゃん！
Thu Nov 16 15:00:19 +0000 2023,NozomiNirei,綴理センパイ、お誕生日おめでとうございます！！🐧🎉🎂🍫🍖🥟 #With蓮ノ空
Thu Feb 29 14:59:59 +0000 2024,NozomiNirei,#Fes蓮ノ空2月度ライブ  ありがとうございました！！  それぞれのスクールアイドルのかたちが表現された、とても素敵なライブでした✨ 瑠璃乃ちゃん、提案してくれてありがとうね☺️  💛かほめぐ♡じぇらーと🤍のマニフェストに賛成の方は、ぜひかほめぐ党に1票を！！
Mon Jul 31 14:43:16 +0000 2023,NozomiNirei,103期7月度Fes×LIVE ありがとうございました！🪷  「眩耀夜行」と「Mirage Voyage」を、それぞれのユニットで初披露させていただきました🌟  瑠璃乃ちゃんが加わって初めてのFes×LIVE、一緒にパフォーマンスできて本当に嬉しかった🩷 #Fes蓮ノ空 #リンクラ  花帆ちゃんの願い、叶えるために頑張るよ✨
Tue Jun 20 14:57:46 +0000 2023,NozomiNirei,こんばんは🌙  #リンクラ 頑張ってガチャを引いているのですが、花帆ちゃんがぜんっぜん来てくれません！！(;-;)🐰 なんでー？！ 梢センパイがいっぱい来てくれるのは嬉しいんだけど、、🥲  大好きな雪見だいふくを食べて、めげずに回します🔥 これとってもおいしいです…！ https://t.co/zUJbRW2Yud
Thu Jan 11 14:22:58 +0000 2024,NozomiNirei,新年最初のWith×MEETS、ありがとうございました！  決意新たに、ここからまた一歩ずつ歩んでいく蓮ノ空女学院スクールアイドルクラブを、ぜひ見守っていてくださると嬉しいです☀️  #With蓮ノ空  花帆…！
Tue Mar 12 13:26:33 +0000 2024,NozomiNirei,延長戦では、初めてヘッドセットをつけました！  両手を使って思いっきり踊れて、皆さんにたくさん手を振ることができて、とっても楽しかったです！☺️  蓮ノ空はいつもハンドマイクを使っているので、先輩方とお揃いになれたっていうのも嬉しい…💛 #ユニット甲子園  #lovelive https://t.co/zOkyaShwfp
Sun Dec 03 13:04:58 +0000 2023,NozomiNirei,東京公演のリハの時です📸 異次元フェスのリハもゼッケンを着て頑張ってます！ ついに来週…楽しみ…(*´˘`*) https://t.co/BjLA7YPRpr
Wed Jul 05 14:47:22 +0000 2023,NozomiNirei,こんばんは⭐️  先日、ういちゃんと一緒に「ラブライブ！シリーズ」×キュアメイドカフェ テイクアウトコラボカフェに行ってきました💖 ドリンクはもちろんこちらの3種を！ カードは憧れの先輩方が来てくれました✨  シリーズの1ユニットとしてコラボさせていただけて、本当に嬉しいです🥹 https://t.co/UqVhPKkem6
Mon Jul 24 14:31:01 +0000 2023,NozomiNirei,本日のWith×MEETS、ご視聴ありがとうございました！  初めての1年生3人配信！⏰🔋🐰 いろんなお話ができて、楽しすぎて時間が経つのがあっという間でした‼︎ #With蓮ノ空   トマティー🍅👀
Mon Sep 04 13:17:02 +0000 2023,NozomiNirei,蓮ノ空に、花帆ちゃんたちに会いに来てくれて、本当にありがとうございました！🪷  メッセージもこんなにたくさん！ 嬉しいです…超拡大して一つひとつ読んでいます！🥹  ここでの思い出が、皆さんの心にずっと咲き続けますように！🌼
Fri Feb 02 12:17:04 +0000 2024,NozomiNirei,2月8日(木)発売の、声優グランプリ3月号の表紙が解禁されました！  『LoveLive! Series Presents ユニット甲子園2024』ということで、スリーズブーケとして水彩世界の衣装です💐🧡  ユニット衣装姿の先輩方が尊くて…撮影は緊張しっぱなしでしたが、とっても楽しくて幸せでした！😊 #lovelive
Sun May 28 13:14:00 +0000 2023,NozomiNirei,こんばんは🌙  この間は、皆さんのおすすめ映画を教えてくださりありがとうございました！ 気になる作品がたくさんでどれから観ようか迷い中です…！  ちなみに私の好きな映画の幾つかを絵文字で表すと、🪄、🤖💥👍、🚨💥、🏫🎭、🎸🔙🚗、⭐️、🎪、🧞‍♂️、💍📖…とか、かな？  解読してみてくださいね☺️
Fri Sep 08 10:51:04 +0000 2023,NozomiNirei,ぴょんぴょん集結🐰 https://t.co/figmFNsrvd
Sat Jul 01 14:56:12 +0000 2023,NozomiNirei,本日のWith×MEETS、ご視聴いただきありがとうございました！  みんな一緒なら、信じ合って、支え合って、過去を乗り越えて前を向ける！ 撫子祭を通して、スクールアイドルクラブの絆がより深まりました🪷  これからも頑張るぞ！✨
Sat Jul 22 03:24:05 +0000 2023,NozomiNirei,こんにちは☀️  バッティングも卓球も、ふたりが仲良くわちゃわちゃ楽しんいるのがとっても可愛かったですね🥰  今回のみらくらぱーく！のVlog風動画を見て、私もバッセンに行ってみたくなりました✨ #せーはす
Wed May 17 01:31:25 +0000 2023,NozomiNirei,Aqoursさんの 「君のこころは輝いてるかい？」 を、スリーズブーケでカバーさせていただきました。  大好きで憧れの先輩方の楽曲、花帆ちゃんとして大切に想いを込めて歌わせていただきました。  ぜひ聴いてみてくださると嬉しいです⛵️🌻  「ちっぽけな自分が どこへ飛び出せるかな」
Sat Dec 02 13:29:16 +0000 2023,NozomiNirei,※あれは台本です本当は私もみんなの萌え袖写真超見たいです！！！ ＿|＼○＿
Sat Jun 15 14:44:05 +0000 2024,NozomiNirei,梢センパイ、18歳のお誕生日おめでとうございます🎂  花帆ちゃんがスクールアイドルになるきっかけをくれた、大切な人✨ 学年が上がってからも変わらず側で成長を見守っていてくれてありがとうございます💚 梢センパイにとって、幸多き1年となりますように💐 #乙宗梢生誕祭2024  #With蓮ノ空
Thu Jun 20 13:40:47 +0000 2024,NozomiNirei,#With蓮ノ空  ライバルであり親友であるふたり✨ 真剣勝負の最中にも仲の良さが伝わってきました🥰 照れちゃうさやかちゃん可愛いね💙  配信終わった後に一緒にリリックビデオ観てたのも🫶
Sun Oct 15 12:38:47 +0000 2023,NozomiNirei,こんばんは⭐️ ここ最近、街を歩いていると金木犀の香りが漂ってきますね…！ 癒される…✨  あと、私のことなんて呼んだらいいか迷っている方へ 「のんすけ、のんちゅけ、ちゅけ、楡井ちゃん」etc… 私を呼んでくれる声は全部嬉しいので、いつでも好きな呼び方で呼んでくださいね☺️☀️ https://t.co/blVPKYL0JC
Sat Sep 16 13:19:45 +0000 2023,NozomiNirei,With×MEETS、ご視聴いただきありがとうございました！  あっという間に過ぎた半年… 最強の梢センパイと一緒に、これからも頑張っていくぞー！💐✨  「ゆのくに天祥」さんの仲居さんのお着物姿、みんな可愛かったですね☺️ #With蓮ノ空
Thu Jun 15 14:05:39 +0000 2023,NozomiNirei,本日のWith×MEETS、ご視聴ありがとうございました！  大好きな梢センパイのお誕生日を皆さんと一緒にお祝いすることができて、本当に嬉しかったです！☺️  改めて、お誕生日おめでとうございます！🎂💚 スリーズブーケの一員として、これからもセンパイの隣に居させてください✨ #乙宗梢誕生祭2023
Thu Dec 21 14:54:14 +0000 2023,NozomiNirei,結那ちゃんがサンタさんのキャンディーをくれました🎅✨  ありがとう！(˶´ᵕ`˶) https://t.co/QVClaAX6VH
Wed Sep 06 14:09:08 +0000 2023,NozomiNirei,こんばんは⭐️  雪見だいふくのお月見バージョン‼︎ 花帆ちゃん色🌕  おいし(*´༥`*) https://t.co/ZC3HzewahZ
Tue Dec 12 06:55:35 +0000 2023,NozomiNirei,#Aqours 伊波さんと！🍊  お写真を撮っていただきました‼︎😭 異次元フェス2日間を通して、グループを引っ張っていく存在として大先輩である伊波さんから、たくさんのことを学ばせていただきました。  本当にありがとうございました！ #アイラブ歌合戦 #異次元フェス https://t.co/bqbPiqQFMr
Sat Jun 10 13:39:44 +0000 2023,NozomiNirei,本日のWith×MEETS『入学して２ヶ月経ちました』ご視聴ありがとうございました！⏰🐰  毎日色々なことがあって、日々が過ぎていくのがあっという間！ だからこそ、みんなと一緒に1日1日を大切に過ごしていきたいです✨  これからもよろしくね☺️ #With蓮ノ空
Wed Nov 08 13:44:10 +0000 2023,NozomiNirei,『異次元⭐️❤️BIGBANG』のMV公開…！  花帆ちゃんとして、ラブライブ！の先輩方が、そしてアイドルマスターの皆さんが築いてきた歴史に恥じないよう、誠心誠意歌わせていただきました！ #異次元フェス #アイラブ歌合戦 #idolmaster #lovelive
Thu Nov 09 15:15:04 +0000 2023,NozomiNirei,明日から寒いって…雨も降るって… 風邪ひかないように気をつける (｀･-･´)౨ 皆さんもあったかくしてくださいね！ おやすみなさい🌙
Wed Oct 18 14:19:56 +0000 2023,NozomiNirei,紹介中の早送り部分は、ぜひLink！Like！ラブライブレード！をゲットして確かめてみてくださいね😚 一つひとつの色の名前がとても美しいんですよ✨  わくわく…ドキドキ…！🐰🪷 https://t.co/Z4GB7mxSyL
Sat Dec 21 14:36:13 +0000 2024,NozomiNirei,#蓮ノ空ファンミDay1   会場・配信で参加してくださった皆さん ありがとうございました！！💐  どこを向いても蓮ノ空のこと好き好きクラブの皆さんがいてくれて、凄く嬉しかったです！✨ 明日も全力で頑張ります！  🤍ハッピー至上主義！🧡  日野下花帆役　楡井希実🐰 https://t.co/lQvVsqaLei
Sat Mar 09 01:52:15 +0000 2024,NozomiNirei,相方にもらいました ありがとう💐 https://t.co/F67Uk8TfAU
Wed Mar 27 13:13:21 +0000 2024,NozomiNirei,本当に幸せで夢のような時間を過ごさせていただきました･･･感無量です。 ありがとうございました…！
Sat Jun 03 02:33:21 +0000 2023,NozomiNirei,せーはす！#8 が公開されました！ (;`ｰ´)o／￣￣🐟ってジェスチャーが見えたような…？気のせいかな🤭 個性豊かなメンバーたちのおかげで、毎回大爆笑が生まれます✨  ぜひ観てみてくださいね🪷
Mon Mar 11 12:52:46 +0000 2024,NozomiNirei,少しずつ思い出を載せていきます💗
Fri Apr 19 14:30:18 +0000 2024,NozomiNirei,いよいよ明日から蓮ノ空2nd Live Tourが始まります…！ わくわくそわそわ…でも早く寝なければ…  花帆ちゃんと一緒に、みんなの笑顔を花咲かせられるよう頑張ります🐰☀️  おやすみなさい💤 https://t.co/DrxKHMTmiG
Tue Aug 29 14:21:19 +0000 2023,NozomiNirei,こんばんは🌙  今日はたまたま立ち寄った本屋さんでとても魅力的な本と出会って、即お迎えしちゃいました！ そして、もうすぐ私が小学生の時から大大大好きな本の日本語版新刊が発売されます…🥹 どっちも読むのが楽しみだー！！✨  同じく今日出会った激かわボリス🐻 https://t.co/QPwCRa1Lal
Fri Apr 19 13:58:34 +0000 2024,NozomiNirei,累計視聴(者)数言えないよね！ わかる！仲間だ！！🤣  リニューアルした #せーはす も、どうぞよろしくお願いします🪷✨
Sat May 04 13:22:09 +0000 2024,NozomiNirei,#With蓮ノ空  背景の変え方がわからないので、皆さんが作った世界を見て楽しんでいます！✨ どの綴理センパイも可愛いし、皆さん編集上手すぎて👏😳
Fri Sep 15 13:25:46 +0000 2023,NozomiNirei,こんばんは⭐️  #せーはす #23 が公開されました！ タイムボム難しかった…けど、超楽しかったです✨ 瞬発力クイーン決定戦は早々に退場してしまったので、今回は意気揚々とゲームに挑んでおります⸜( ˶´ᵕ`˶ )⸝♪ さてさて、嘘が上手いのは誰でしょう？ #蓮ノ空
Mon Oct 02 13:38:12 +0000 2023,NozomiNirei,この秋冬を一緒に過ごすミッフィーちゃんをお迎えしました🐰👑 ⸜( ˶´ᵕ`˶ )⸝ https://t.co/gnri1RXuew
Sat Oct 05 13:13:52 +0000 2024,NozomiNirei,ちーむわーくりょくちぇっく！！！！！  ちゃんと言えるもん(／-＼*) #せーはす
Mon Jan 08 12:01:11 +0000 2024,NozomiNirei,新成人の皆様、おめでとうございます！ 皆様に輝く未来が待っていることを祈っております💐
Fri Mar 08 12:46:20 +0000 2024,NozomiNirei,いよいよ明日…！ わくわく(*´˘`*) #lovelive #蓮ノ空 https://t.co/xImJP2iJBx
Wed Oct 23 13:31:12 +0000 2024,NozomiNirei,"グッズ全部可愛い‼︎ブックスタンド✨ コラボメニューはそれぞれのユニットメンバーらしい食べ物がいっぱいでどれもおいしそう…(,,•﹃•,,)💕  26日のイベントも、一緒に楽しもうね📚"
Fri May 17 14:31:41 +0000 2024,NozomiNirei,明日から兵庫公演🪷 みんなの笑顔が満開に花咲くように、花帆ちゃんと一緒に頑張ります❀(*´▽`*)❀ https://t.co/7h69mfQiGu
Mon Dec 04 14:08:06 +0000 2023,NozomiNirei,#With蓮ノ空  ありがとうございました！  ビーストテイマー花帆ちゃん…🐰🐱 みんなといろんな想像ができて、花帆ちゃんもとっても楽しそうでした！ 最強のパーティー✨  #蓮ノ空美術部 の皆さん…お願いします！🎨
Wed Jul 17 13:15:26 +0000 2024,NozomiNirei,"蓮ノ空女学院スクールアイドルクラブ3rdシングル💿 「Bloom the smile, Bloom the dream!」 本日発売です！🪷  今までとこれから、そして“今この瞬間”への蓮ノ空の想いが込もった大切な曲たち。 たくさん聴いていただけたら嬉しいです😊 フラワー！！🌼 #蓮ノ空"
Mon Dec 11 13:59:53 +0000 2023,NozomiNirei,2週連続のソロ配信ありがとう🐰 みんなとたくさんお話できて嬉しい！楽しい！って花帆ちゃんの気持ちが伝わっていたら嬉しいです☺️  異次元フェスで蓮ノ空を知って初めて配信を観てくださった方も、本当にありがとうございました！ 少しでも蓮の魅力が届いていますように！✨
Fri Jun 21 12:25:25 +0000 2024,NozomiNirei,"虹ヶ咲学園スクールアイドル同好会さんの 🌈NEO SKY, NEO MAP!🌈  誠意を持って、大事に歌わせていただきました！  “夢見て憧れて また夢が見たいんだ” 大好きなフレーズです☂️ #虹ヶ咲  #蓮ノ空"
Sun Apr 14 15:02:12 +0000 2024,NozomiNirei,安養寺姫芽ちゃん役のりんちゃんと！💜🧡  とっても優しくて、でもちょっと抜けてる面白さはやっぱりみらぱ！だなぁ😊 お写真、花帆ちゃんの前で撮ってくれました…✨  これからよろしくね！🎡 #リンクラ生放送ようこそ104期 https://t.co/j4HJvodFww
Sat Jun 17 03:44:20 +0000 2023,NozomiNirei,こんにちは☀️  せーはす！#10 が公開されました！ 今回はスリーズブーケがお料理！ うい様の圧倒的手際の良さ…カッコ良すぎて惚れちゃいます✨  頑張ったので、ぜひぜひチェックしてみてくださると嬉しいです！🪷🐣 #蓮ノ空 #せーはす https://t.co/eSGH0otcZ6
Fri Nov 29 13:48:29 +0000 2024,NozomiNirei,ナンジャタウンにお邪魔させていただきました！ 楽しすぎたー！！✨ 3人でずっと笑い合ってて、すっごく幸せな時間でした🥰  パワー！！！(•'-'•)و✧  (ベルト、実はひーもお揃いなんです👘🦖♡) #せーはす
Fri May 24 14:01:24 +0000 2024,NozomiNirei,🌻 https://t.co/C5x5A1FMIX
Tue Sep 12 13:26:35 +0000 2023,NozomiNirei,こんばんは🌙  秋ってなんでこんなにも食べ物がおいしいんだろう…？ おいもや栗のスイーツが大好きなので、今日はミスタードーナツのさつまいもドを食べました🍠 生フレンチクルーラーも‼︎ どっちも超おいしかった…幸せ…😊 https://t.co/FG71qrzxzL
Wed Jan 08 15:20:07 +0000 2025,NozomiNirei,ご視聴いただきありがとうございました🪷  花帆ちゃんを通してみんなの花咲いた笑顔を見ることができるのが、凄く幸せなんだよ💐 #蓮ノ空3rdスリブ
Sun Dec 31 12:48:27 +0000 2023,NozomiNirei,2月にデビューさせていただいて、 花帆ちゃんと一緒にたくさんのことに挑戦して、 応援してくださる皆さんと出会えて。 2023年はとても実りある1年でした✨  本当にありがとうございました！  素敵な年末年始をお過ごしくださいね🌼 https://t.co/u7e6gS0Iof
Mon Aug 14 13:26:23 +0000 2023,NozomiNirei,こんばんは🌙 かんちゃんが写真撮ってるところにｽｽｽｯって近寄ると、一緒に撮ってくれます ﾔｻｼｲ(*ˊᵕˋ*) https://t.co/izORAv4nrE
Sat Oct 26 10:54:13 +0000 2024,NozomiNirei,ツエーゲン金沢さんの勝利！ おめでとうございます！👏😭✨  試合観戦中も廣井さんと辰巳さんがいろいろなことを教えてくださり、今まで以上にサッカー観戦が楽しくなりました！🔥 試合に勝った喜びを一緒に感じられて嬉しかったです！！🙌  本日は本当にありがとうございました！ #zweigen https://t.co/KjHSzhZULE
Thu Jul 20 14:02:35 +0000 2023,NozomiNirei,#リンクラ生放送  ありがとうございました！🪷  絶好調だったなっすちゃん、300スシカ🍣(SIsCa)ゲット！頑張ってくれてありがとう！ しばらく思い出してツボっちゃいそうですꉂ(ˊᗜˋ*) 今回も最高に楽しかった！☺️  #蓮ノ空美術部 素敵なイラストをありがとう✨  withねそべりちゃん🌼 https://t.co/F9nyHv7cKO
Sat Aug 10 13:34:47 +0000 2024,NozomiNirei,ルリすずの語り上手すぎ…😱😱😱 花帆ガード( ´ㅁ` ;) #With蓮ノ空 https://t.co/2PPOcKBLHh
Fri Dec 01 14:31:12 +0000 2023,NozomiNirei,『CHANGE‼︎‼︎』 アイドルマスター 765PRO ALLSTARS  蓮ノ空女学院スクールアイドルクラブでカバーさせていただきました🪷 本当にありがとうございます！  プロデューサーの皆様にずっとずっと愛されている曲…日野下花帆として精一杯大切に歌わせていただきました！
Sun Dec 22 02:20:12 +0000 2024,NozomiNirei,その後決まったポーズがこちら🦖🐰 https://t.co/MzDIJ1436l
Fri Feb 16 12:55:44 +0000 2024,NozomiNirei,映画観ながら食べてます☺️ おいしい！！！ https://t.co/n1PC5TH1vB
Sat Jul 29 06:08:45 +0000 2023,NozomiNirei,☀️#サマステ 音楽LIVE ありがとうございました！  熱い太陽に負けないくらい、皆さんの笑顔がキラキラ眩しくて最高でした！ 会場でも配信でも、参加してくださり本当にありがとうございます！🌻  夜は花帆ちゃんたちの番！ いっぱい水分取って、備えてくださいね☺️#バズリズムライブV https://t.co/CxQnDfbi4h
Mon Sep 02 14:46:49 +0000 2024,NozomiNirei,改めて 瑠璃乃ちゃん、お誕生日おめでとう！🎂  誰よりも優しくてあたたかい心の持ち主🩷🔋 素敵な一年になりますように✨ #大沢瑠璃乃誕生祭2024 #With蓮ノ空
Wed Jun 05 12:24:56 +0000 2024,NozomiNirei,つむちゃんがプレゼントしてくれた 手作りの水彩世界ポーチ💐  凄いっ…！ありがとう😭💜 宝物が増えました✨ https://t.co/PgGUFaz4Gs
Sat May 20 15:00:04 +0000 2023,NozomiNirei,本日、誕生日を迎えました！🎂  今1番の幸せは応援してくださる皆さんと出会えたこと。 私と出会ってくださり、本当にありがとうございます！ これからの活動を通じて、皆さんと一緒に心に残る思い出をたくさん作っていきたいと思っております🌼  改めて、どうぞよろしくお願いいたします💛 https://t.co/xjfftTM9cf
Tue Oct 24 11:05:51 +0000 2023,NozomiNirei,ういちゃんお誕生日おめでとう🧜‍♀️💚 大好き！これからもよろしくね！  一緒に撮ったお写真たちは、私だけの宝物🌼 #花宮初奈生誕祭2023
Sun Nov 26 13:54:08 +0000 2023,NozomiNirei,#蓮ノ空1st愛知Day2  花帆ちゃんと、メンバーみんなと、蓮ノ空のこと好き好きクラブの皆さんと一緒に駆け抜けた1stライブツアー！🪷 たくさんの笑顔が花咲いている景色を見せてくれてありがとう🧡💛  これからの日々も、よろしくね🐰☀️  今この瞬間を大切に！ https://t.co/X1A1i4L7O3
Thu Jan 09 12:54:53 +0000 2025,hinata__ba,ご視聴ありがとうございました❣️ いよいよ放送は明日です✨ 現場はにぎやかに！本編はシリアスに！ 放送をお楽しみに💭 #ユーベルブラット #UbelBlatt
Tue Nov 19 07:19:16 +0000 2024,hinata__ba,昨夜はご視聴ありがとうございました🌟 ほっこりと白熱のこらぼだったね！？ どら焼き食べたくなっちゃったよ〜〜🤤 どらマリトッツォ............ナゼ....... 来月もお楽しみにー！🫶🏻🫶🏻 #もこげー
Wed Nov 06 13:32:32 +0000 2024,hinata__ba,【📢お知らせ📢】 新しい音楽プロジェクト、M学園（仮）にて くりりんこと「栗田りん」を演じさせていただきます🎨✏️ これから始まる物語、楽しみにしていてください🌟 #MARUMOCHI #HoneyWorks
Fri Dec 20 08:40:30 +0000 2024,hinata__ba,"【📢お知らせ】 #バチャガ  ""終末系ビジュアルノベルゲーム"" 『VIRTUAL GIRL @ WORLD'S END』 にて「リンカ / 片瀬凛」役を演じます🌟 続報は来年1月13日開催予定の 「#ブシロード 新春大発表会2025」を お待ちください🎶 公式HPはこちら⬇️ https://t.co/Yu2IZ9RQCy"
Tue Dec 24 15:54:16 +0000 2024,hinata__ba,メリクリ（便乗） https://t.co/nO1jQBPc3c
Wed Jan 01 04:11:14 +0000 2025,hinata__ba,あけましておめでとうございます㊗️ 今年もがんばるぞ〜！自分のペースで！
Wed Dec 11 11:17:56 +0000 2024,hinata__ba,リリイベ3日目の東京お渡し会の後は 公開生放送の #立花準備室 です📺🎶 会場でも配信でもよろしくお願いします✨ お手紙も大募集中〜✉️🎶 たくさん待ってまーす✌🏻
Mon Dec 23 10:10:00 +0000 2024,hinata__ba,M-1グランプリ内で放送されたCMにて サトノダイヤモンド役として こちら歌わせていただきました💎✨🎶 #ドライブイン鳥佐賀店 #ウマ娘 #M1
Mon Dec 23 10:16:50 +0000 2024,hinata__ba,今月の #ひまなっつ はクリスマス🎅🏻🎄 25日の21時から生放送です🌻
Thu Oct 31 05:00:53 +0000 2024,hinata__ba,ほえ〜！すごい！楽しみ！ 解釈が広がりますね！ #ネコたん
Sun Oct 27 08:28:44 +0000 2024,hinata__ba,本日は「検証TV！秋の検証祭り2024」🍂 夜の部にゲスト出演させていただきます💨 当日券や配信もありますので、 是非そちらもよろしくお願いいたします🌟 #検証TV https://t.co/CfYD0nKSZe
Wed Nov 06 06:08:01 +0000 2024,hinata__ba,再販なし限定レアオンラインガチャ🌟 今回はアーミアちゃんです🪄 ぜひチェックしてみてください！ #ガチャキング
Thu Nov 14 09:56:44 +0000 2024,hinata__ba,うわあ〜〜〜〜〜👑🕊️ #imas_cg
Sat Oct 19 12:32:13 +0000 2024,hinata__ba,夜の部もありがとうございました🌟 今年もこうしてイベントができて本当に良かった！✨ 相変わらずゆるゆるの番組ですが、 これからももこげーをよろしくお願いします❤️‍🔥 りおちゃんとはなちゃんはやっぱりゲーマーでした🙆🏻‍♀️ #もこげー #もこメント
Tue Dec 17 10:41:53 +0000 2024,hinata__ba,セールだったり季節外れのタイミングだったり逆に新作のタイミングで衣装用にキャライメージの色の服買ったり、私服用に安くなってる服買ったりするんだけど、届いてもすぐ開けないから気づいたら大量の段ボールの中にまだ着てない服がすんごく溜まってた。そっと今カートに入ってた分とさよならした。
Sun Dec 15 04:28:25 +0000 2024,hinata__ba,本日17時より #ユーベルブラット  先行上映会にピーピ役で出演いたします🌟  ユナイテッド・シネマ豊洲で お待ちしております🙇🏻‍♀️☺️  https://t.co/wRKmHgRjKf
Mon Nov 04 02:10:14 +0000 2024,hinata__ba,「チルタイム〜ゆるうと美容室でひと休み」 の試聴音源が公開されました🌟✂️
Tue Oct 22 13:27:43 +0000 2024,hinata__ba,今月のひまなっつは明日23日21時から💨 なんか今年はいままでと違う予感...⁉️🎃 （まなつの粋な提案さまさまです。） #ひまなっつ
Sat Nov 16 17:00:46 +0000 2024,hinata__ba,はじまりました！ #その治癒師
Wed Oct 30 10:58:33 +0000 2024,hinata__ba,今日は #もこげー 🧸🎮💖 このあと20時から生放送です💨
Sat Dec 07 18:31:37 +0000 2024,hinata__ba,今週もご視聴ありがとうございました！ ラルマさんの危機...💦 そしてナルセーナにも危機が...❗️ 激おこナルちゃんかっこよかった✨ 来週もよろしくお願いいたします🙇🏻‍♀️ #その治癒師
Fri Dec 20 06:51:03 +0000 2024,hinata__ba,今回の4thブルーレイは豪華版、特別版、 通常版の3種類でお届けします🌱✨ いちばん豪華な豪華版はこんな感じ！ これにプラスしてまなつと立花、2人との お話会に参加できる申し込み用紙も 入っております🌻🌻 すごいねえ！ 3人で話すってどんな感じなんだろう⁉️ #ひまなっつ
Tue Dec 17 11:50:34 +0000 2024,hinata__ba,「鉄扇のマルノックス」登場です🌟 マルノックスに引き続き演じさせていただきました‼️ よろしくお願いいたします🙇🏻‍♀️💭 #ツリーオブセイヴァーM #TOSMJP
Thu Oct 31 03:57:54 +0000 2024,hinata__ba,テウトさんの実装を記念して、 お祝いコメントを収録させていただきました❤️‍🔥 これからよろしくお願いします🍂 #エーテルゲイザー #エテゲザ
Wed Nov 27 08:55:23 +0000 2024,hinata__ba,新年もday①両部です〜〜☀️ #シーサイド新年
Sat Nov 16 12:00:11 +0000 2024,hinata__ba,"うお〜〜どのテウトさんもそれぞれの""良さみ""がありますなあ⁉️⁉️アドミンの皆さんはどのテウトさんが特にお好きですか⁉️⁉️もちろんどのテウトさんも好きだとは思いますが‼️‼️アドミンさんのお好きなテウトさんを教えてください‼️‼️ #エーテルゲイザー #エテゲザ"
Sat Dec 21 11:15:59 +0000 2024,hinata__ba,そしてわたしたちキャストが出演するライブもこんな風に盛り上がったりコールしたりしてくれてるのかなって思ってすごく嬉しくなりました☺️☺️💭やっぱり現地も配信もアーカイブも全部それぞれ良さがあって素敵ですね❕❕❕
Sat Dec 14 11:24:59 +0000 2024,hinata__ba,#立花準備室 公開生放送ありがとうございました🌷 お渡し会からほくほくな状態での放送☺️✌🏻 ひとりでの放送とはまた違う空気感だったけど 配信で見てくれるみんなも楽しんでくれたかな❔ まだもう少しリリイベは続きます❤️‍🔥 28日もよろしくお願いします🙇🏻‍♀️🌟
Sat Nov 16 07:15:54 +0000 2024,hinata__ba,イベントのグッズラインナップが解禁✨ 可愛らしく使いやすい気がしてます‼️ 限定のコンプリートセットも...❤️‍🔥🎅🏻 ぜひチェックしてみてくださいね💭
Mon Oct 14 13:43:39 +0000 2024,hinata__ba,ご視聴ありがとうございました‼️ 2ndカップリング曲「TOKIMEKI」❤️‍🔥 たくさん聴いていただけたら嬉しいです！ #立花準備室
Sat Nov 02 17:37:41 +0000 2024,hinata__ba,ご視聴ありがとうございました👊🏻✨ ラルマさん初登場でした🔥 来週もよろしくお願いいたします🙇🏻‍♀️⚔️ #その治癒師
Sat Nov 30 11:56:32 +0000 2024,hinata__ba,このあと生放送です💨#その治癒師
Mon Nov 04 14:57:56 +0000 2024,hinata__ba,ご視聴ありがとうございました‼️❤️‍🔥 改めて、ライブ楽しかったですね！！！ ライブ直後の気持ちをみんなと話せて すごく幸せないちにちでした❣️ 次に会えるのは12月1日！よろしくね🎈 #立花準備室
Thu Nov 14 10:00:49 +0000 2024,hinata__ba,今日はくりりんちゃんのお誕生日㊗️🌟 おめでとう〜〜〜〜💨💨💨 これから始まる物語！たのしみ！
Sat Dec 14 09:31:22 +0000 2024,hinata__ba,東京での最後のお渡し会ありがとうございました❤️‍🔥❤️‍🔥❤️‍🔥 この後は19時から #立花準備室 公開生配信です💨 よろしくお願いします🌟🙇🏻‍♀️
Thu Jan 09 12:56:47 +0000 2025,hinata__ba,放送開始まであと１日‼️💭 1月10日24時30分より放送です🌙 #ユーベルブラット #UbelBlatt
Wed Oct 23 09:47:55 +0000 2024,hinata__ba,「PlayStation presents NTレディオ#50」 ゲスト出演させていただきました💨💨 たくさんお話しさせていただきましたよ！ ぜひチェックしてみてくださいね🌟 #Spotify
Fri Nov 15 13:25:44 +0000 2024,hinata__ba,昨夜はご視聴ありがとうございました❣️ ふたりともおでこだよ〜〜☀️ #ひまなっつ
